Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1505233886692,4211.42578125,0.7910354333941403,18.029797043246923,0.021971426936826792
1505233886693,4211.42578125,0.786469912791746,19.00223970880302,0.02461455211391366
1505233886694,4272.4609375,0.7741221328252885,21.91393658284685,0.025024768539533417
1505233886695,4333.49609375,0.7346530977710289,24.082089133631673,0.02569693971706225
1505233886696,4394.53125,0.7429347094912128,26.189996008448055,0.02604418287198848
1505233886697,4394.53125,0.7416620608254667,26.752797776498998,0.025990484863387318
1505233886698,4455.56640625,0.7378956064616844,27.598586084577203,0.025852496957948296
1505233886699,4516.6015625,0.7338630306463209,26.784947956312152,0.02569845079709521
1505233886700,4577.63671875,0.7380029823797915,24.37156288828203,0.025845877625077854
1505233886700,4577.63671875,0.7541046113903874,22.084653885418845,0.02634253226553861
1505233886701,4638.671875,0.7541046113903874,20.443104421044907,0.02634253226553861
1505233886702,4699.70703125,0.7875979666640178,20.8781509885345,0.027247055070573224
1505233886703,4760.7421875,0.8302737932071323,20.862939185529356,0.028133867025411652
1505233886704,4760.7421875,0.8781434417163204,19.826379812761278,0.02895306730052739
1505233886705,4760.7421875,0.916672971585349,17.912356540970148,0.02944930946038048
1505233886706,4760.7421875,0.9318292044442479,15.460084926437556,0.02960725041507127
1505233886707,4821.77734375,0.9212743957305024,12.991901075558909,0.029512928534979246
1505233886708,4821.77734375,0.8886632312385925,11.01448127274701,0.029129596356171385
1505233886709,4821.77734375,0.8487939427550009,9.859956175265083,0.0284265690637443
1505233886710,4821.77734375,0.8092717957339259,9.647599771434768,0.027406681035269248
1505233886711,4882.8125,0.771871909330619,10.438894798175623,0.02622450656070836
1505233886712,4882.8125,0.8080110172859136,11.517061056849311,0.025062861428971777
1505233886713,4882.8125,0.7861964212561894,12.77153452197571,0.024323487433691105
1505233886714,4882.8125,0.8326912493740408,13.8169148953833,0.023816368200673853
1505233886715,4943.84765625,0.8285573317821168,14.321565043922188,0.023678334595146275
1505233886716,4943.84765625,0.8273084964031541,14.34024656285359,0.023509034960172592
1505233886717,4943.84765625,0.829653704527755,14.022919376607845,0.023586228538033945
1505233886718,4943.84765625,0.8265973755766435,13.552343415744346,0.023379541893940727
1505233886719,5004.8828125,0.8180694018760383,12.828567695285548,0.02310924281366256
1505233886720,5004.8828125,0.8077043619559897,12.297437459331034,0.02278823855203102
1505233886721,5004.8828125,0.8055803356213658,11.880875461239652,0.02273455802358375
1505233886722,5004.8828125,0.8172424178792869,11.643909439793093,0.022977610533640058
1505233886723,5004.8828125,0.8348314360648807,11.771341591792737,0.02323753032877212
1505233886724,5004.8828125,0.8591758227368133,12.640572405414783,0.023475578120667313
1505233886726,5004.8828125,0.869811454022413,14.47377709021305,0.023556053696900833
1505233886727,5004.8828125,0.8223148471338406,17.186325582251047,0.023068051649251423
1505233886728,5004.8828125,0.7818473869333689,20.204706850073123,0.02246000443712278
1505233886729,5004.8828125,0.7516076429834906,22.659413708726273,0.021839057115844378
1505233886730,5004.8828125,0.7289622745805892,23.83473509625273,0.02125534935881278
1505233886731,5004.8828125,0.7162363684529637,23.502746251758836,0.020870997675214376
1505233886732,5004.8828125,0.7222543765172108,22.042350174237026,0.020568821546038518
1505233886733,5004.8828125,0.7111369957232644,20.272990119161644,0.020144886069417098
1505233886734,5004.8828125,0.7747181155961583,19.173816861215375,0.019707514562359873
1505233886735,5004.8828125,0.6869303698070075,19.419848210227393,0.019883809999341875
1505233886736,5004.8828125,0.6761450472501559,21.13178226144993,0.02043164342525772
1505233886737,5004.8828125,0.6946898769073464,23.916616910350996,0.0211150192768929
1505233886738,5004.8828125,0.7176048420527639,26.999721952024075,0.021864197449288386
1505233886739,5004.8828125,0.7378334222837937,29.595485288408764,0.022445970791043428
1505233886740,5004.8828125,0.764969550536288,31.177938641504067,0.023121497883817944
1505233886741,5004.8828125,0.8002126776581012,31.512832168953253,0.023828616131905997
1505233886742,5004.8828125,0.8415085749439944,30.621778533577515,0.02453630331112373
1505233886743,5004.8828125,0.886562537672716,28.765437735733688,0.025194724448844363
1505233886744,5004.8828125,0.9278034769827918,26.879309186236405,0.025727343260005444
1505233886745,4943.84765625,0.9380458861358406,25.222084973301072,0.025846478411407116
1505233886746,4943.84765625,0.9186104303984609,23.99976540421768,0.025638745316454988
1505233886747,4943.84765625,0.8797368686659844,23.22055267698725,0.025150324354277658
1505233886748,4943.84765625,0.8378736767413866,22.81740346392929,0.024425568700446623
1505233886749,4943.84765625,0.8077918567799748,22.735759176559327,0.02377812769487705
1505233886750,4882.8125,0.7971421448619843,22.96939947925118,0.02352114996743888
1505233886751,4882.8125,0.7895101000730173,23.39806355229094,0.023294666547811437
1505233886752,4882.8125,0.7822414745461628,23.898050042294837,0.02293917444985417
1505233886753,4882.8125,0.7572701619378903,24.48906701221281,0.022797819617387242
1505233886754,4882.8125,0.6879458392543154,25.501835791877912,0.023167891436978238
1505233886755,4821.77734375,0.6995999970101682,27.605448456069947,0.024114765167992595
1505233886756,4821.77734375,0.6796327706148322,30.65057143114959,0.025240529770814688
1505233886757,4821.77734375,0.6619461902852362,34.29815296497643,0.027037885193143284
1505233886758,4821.77734375,0.7001673004896662,37.642545429200865,0.028802043629312414
1505233886759,4821.77734375,0.7359966281488687,39.58224715556779,0.030314592983318376
1505233886760,4760.7421875,0.7684491806515319,38.97290949982517,0.0315002093918977
1505233886761,4760.7421875,0.8006367552413035,36.22369635769131,0.03243273564932087
1505233886762,4760.7421875,0.8413647878233428,31.622076592410284,0.03334086267389554
1505233886763,4760.7421875,0.8838309629790924,26.314875941862937,0.03407050273718264
1505233886764,4699.70703125,0.9171576404173624,21.283366642770396,0.034587341798849654
1505233886765,4699.70703125,0.9323029568305745,17.904596469276253,0.034806429210861196
1505233886766,4699.70703125,0.9246043221014808,16.006627521643676,0.034680016783502465
1505233886767,4699.70703125,0.9036347015518194,15.319480976977276,0.034325696669202425
1505233886769,4699.70703125,0.874201313432182,15.684700395408212,0.03379338315627833
1505233886770,4699.70703125,0.7786379617283583,17.097040633612202,0.031937850024699045
1505233886771,4699.70703125,0.7192055936246812,19.590658611458153,0.03047890080999445
1505233886772,4699.70703125,0.6602266993223821,23.250589767692954,0.028816383176719147
1505233886773,4699.70703125,0.6035072549072801,27.975344985292146,0.026741862838829133
1505233886774,4699.70703125,0.5688627148972384,33.40068336837392,0.024425092406751357
1505233886775,4699.70703125,0.5423435197840659,39.02386781125858,0.022420769876358514
1505233886776,4699.70703125,0.5933054626549082,44.30968839405125,0.020950263437934807
1505233886777,4699.70703125,0.6000446437221996,48.693255685774595,0.020681467130746103
1505233886778,4699.70703125,0.5727607908763162,51.69064146034362,0.021347775510302716
1505233886779,4699.70703125,0.5400530719781507,53.05403340039864,0.02266846698070179
1505233886780,4699.70703125,0.5674135020374997,52.99324410718493,0.024034169858226675
1505233886781,4699.70703125,0.603093126486726,52.14034596536723,0.025855178280659367
1505233886782,4699.70703125,0.6466210417985936,51.257443243586515,0.027438858044971554
1505233886783,4699.70703125,0.6941777516645933,50.877195772952426,0.028892107383702417
1505233886785,4699.70703125,0.7366428191809027,51.10530984788762,0.029965021866915402
1505233886786,4699.70703125,0.818645093103255,51.66332145535699,0.0314646074891182
1505233886787,4699.70703125,0.8478270914596487,52.11562131562206,0.03183706367140583
1505233886788,4699.70703125,0.8628050795558153,52.27046198261988,0.03199119740345949
1505233886789,4699.70703125,0.8618269023964658,52.18064810660612,0.03197650348514594
1505233886790,4699.70703125,0.8443034158851852,51.87363783076382,0.031781097536798336
1505233886791,4699.70703125,0.8101224072220181,51.47374600411968,0.031294118727125265
1505233886792,4699.70703125,0.7720230954194407,51.14539936154356,0.030592605997239973
1505233886793,4699.70703125,0.7374968414302338,50.81318212310979,0.02969552123735543
1505233886794,4699.70703125,0.6974383780579514,50.43912665775775,0.028405601038376402
1505233886795,4699.70703125,0.6589725187870608,50.23486087145453,0.026896575264381207
1505233886796,4699.70703125,0.625094904271426,50.82292139606442,0.02545110951531316
1505233886797,4699.70703125,0.5917500584857847,52.66455287006378,0.02388183688412435
1505233886798,4699.70703125,0.5903964271990728,55.51344964881804,0.02217917918968203
1505233886799,4699.70703125,0.6226945027150308,58.42048954149634,0.020657824843911834
1505233886800,4699.70703125,0.671749900111334,60.18520358787446,0.019528777478921438
1505233886800,4699.70703125,0.6805457535675747,59.91682674099388,0.018997504544613786
1505233886801,4699.70703125,0.6805457535675747,57.518019999073005,0.018997504544613786
1505233886802,4699.70703125,0.7886717801864774,53.74023168323449,0.018660455532226287
1505233886803,4699.70703125,0.7903072435271282,49.862595533279865,0.018696089025419582
1505233886804,4699.70703125,0.7978923253225024,47.13032108570668,0.01884159841371583
1505233886805,4699.70703125,0.8112990692701889,46.09702892199445,0.01902898524907842
1505233886806,4638.671875,0.8255654977742373,46.914324436586504,0.019179429092411777
1505233886807,4638.671875,0.843062473306777,47.571596429473004,0.019308627115342303
1505233886808,4638.671875,0.8505330586840102,47.74786179461653,0.019357136834796274
1505233886809,4638.671875,0.8359304826805957,47.07924207615572,0.01921719200330602
1505233886811,4638.671875,0.804637650182382,45.95180631342641,0.018886951538744173
1505233886812,4638.671875,0.7043097704781098,44.93157470309365,0.017461835839881427
1505233886813,4638.671875,0.6527939734906673,44.459942244692364,0.016494492251226796
1505233886814,4638.671875,0.5942225352087528,44.71915766640876,0.015448252304014323
1505233886815,4638.671875,0.5460754155451903,45.49617250233107,0.0145532203173787
