Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1700433553344,5126.953125,0.7364826916612259,0.5233952064118089,0.027786610989829694
1700433553348,5126.953125,1.1373293162218223,0.5092279835267242,0.029625107367282084
1700433553352,5126.953125,0.8385786045874303,0.17508552614744138,0.022471616468792602
1700433553356,5249.0234375,0.4935233684713726,0.17827312826087188,0.015318125570303117
1700433553360,5249.0234375,0.6162284996166167,0.1069554262239216,0.029452083181550015
1700433553364,5249.0234375,0.9993482392400637,0.04366424328344506,0.04076581486935864
1700433553368,5371.09375,1.2191590565997332,0.25962355663926057,0.043329298089055224
1700433553372,5371.09375,1.0539549609827294,0.44142773728064727,0.03746725598501487
1700433553376,5371.09375,0.8932271193658281,0.3672795134082305,0.029763878875965426
1700433553380,5493.1640625,0.7836093632121249,0.15143627080781832,0.02206050176691598
1700433553385,5493.1640625,0.7739906225026792,0.08684914230264495,0.029824743162544624
1700433553389,5493.1640625,1.127486355126194,0.3526429418140205,0.029540006077930343
1700433553394,5493.1640625,0.8542252786504397,0.3595359823173786,0.02193255069168566
1700433553398,5493.1640625,0.6990633861796232,0.7743818032467112,0.014325095305440976
1700433553401,5493.1640625,0.7159663830544553,0.3190537569282022,0.022440194183412764
1700433553405,5493.1640625,1.0297528707725772,0.2869826490246776,0.026544323635264655
1700433553409,5615.234375,1.0524068463168585,0.24703988993508008,0.02481634540228716
1700433553413,5615.234375,0.9443866145354559,0.29922532129576285,0.02059209427849218
1700433553417,5615.234375,0.6048873314693752,0.1031534772183996,0.016367843154697196
1700433553421,5615.234375,0.7737291141660205,0.19787280262848245,0.031514082746388894
1700433553425,5615.234375,1.2356616872281405,0.3232764135438219,0.03773307247961391
1700433553430,5615.234375,1.1554418324999431,0.3103287672747049,0.03402180266943344
1700433553434,5737.3046875,0.9895364121017046,0.29221265572643923,0.026460372609267202
1700433553438,5737.3046875,0.5916230773143929,0.7532956944963677,0.018898942549100958
1700433553442,5737.3046875,0.5959487418412779,0.24990476272576145,0.037960421812019286
1700433553446,5737.3046875,1.1150674271426986,0.8418304204746989,0.04941117961404284
1700433553450,5737.3046875,1.2318587853289207,0.2812454482538665,0.04972198396972172
1700433553454,5737.3046875,1.1465234303400407,0.15363593651576807,0.040655732368023084
1700433553458,5737.3046875,0.6588256438392444,0.21744841103430557,0.03149392174165354
1700433553462,5737.3046875,0.6056236641172229,0.10492894692289952,0.02233211111528399
1700433553466,5737.3046875,0.9496641193750845,0.32776228130456203,0.037553885454742614
