Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1505233886373,5737.3046875,0.872885777294674,1.1646735337559984,0.02083464471377164
1505233886374,5737.3046875,0.9136447493344807,1.1332829967822922,0.023521337364384866
1505233886375,5676.26953125,0.9536047922809556,1.4819086868684355,0.02393966531286397
1505233886376,5615.234375,0.9760035275767568,1.8951462733739417,0.024171456890448834
1505233886377,5554.19921875,0.9744763902104931,2.1696500624932535,0.024155418557347864
1505233886378,5493.1640625,0.9457754724610332,2.2752490265508367,0.023778143228834134
1505233886379,5432.12890625,0.894921643752182,2.707294420170081,0.023055440915611007
1505233886380,5371.09375,0.8385241056678404,3.060810076475379,0.02222867223449078
1505233886381,5310.05859375,0.7889526708747444,4.242659864468788,0.021380335729110904
1505233886382,5249.0234375,0.744347752385845,7.101879217383284,0.020519748188485353
1505233886384,5187.98828125,0.7017572963924233,10.065090613454341,0.019551539380363928
1505233886386,5126.953125,0.650854673405742,12.987736599905162,0.01815684081502015
1505233886387,5065.91796875,0.6229089142052794,14.207900304849288,0.018534066635689263
1505233886388,5004.8828125,0.5636078965098374,14.049598540312934,0.019557131247810174
1505233886389,4943.84765625,0.5416116592389489,14.328804632775007,0.020652831990579452
1505233886390,4882.8125,0.5647718282839528,15.899923556903827,0.021727679555930714
1505233886391,4882.8125,0.5978511557962961,18.18799765173694,0.023058894402464197
1505233886392,4882.8125,0.635214356945964,20.888141524978373,0.02434693275079599
1505233886393,4882.8125,0.6698969362070281,23.17392311013665,0.025328436815473466
1505233886394,4882.8125,0.7028945095090182,24.430958719079673,0.0260523109237468
1505233886395,4882.8125,0.7370133840926619,24.612693996476548,0.026630858326614906
1505233886396,4882.8125,0.7635130246898768,24.1108977361626,0.026942406262389886
1505233886397,4821.77734375,0.7738687929271625,24.05355052280772,0.02703656167770119
1505233886398,4821.77734375,0.7671495600322933,24.772378027199387,0.02699221815310387
1505233886399,4821.77734375,0.7643336208300014,26.570405026452114,0.02696698505639843
1505233886400,4821.77734375,0.7682566482974916,29.34605611515781,0.0270312284852388
1505233886400,4821.77734375,0.7790399816578885,32.62049435143579,0.027295130950869193
1505233886401,4821.77734375,0.7790399816578885,35.76284407988112,0.027295130950869193
1505233886402,4760.7421875,0.7914298557294914,38.43472141199266,0.02766139011624932
1505233886403,4760.7421875,0.8049110780315409,40.55054056646206,0.0281485167961997
1505233886404,4760.7421875,0.8141992255534538,42.33755843050111,0.028538429580412004
1505233886405,4760.7421875,0.7708575495234421,44.00814450526175,0.02881812695846521
1505233886406,4760.7421875,0.7776498659179238,45.59158084404181,0.0291364368635026
1505233886407,4760.7421875,0.7850533042616143,46.860195188431874,0.029473449170592404
1505233886408,4699.70703125,0.7861096611653303,47.50823752724454,0.029516174450409192
1505233886409,4699.70703125,0.7892463932940115,47.53020397194318,0.029640384487689395
1505233886410,4699.70703125,0.7933184057906888,47.00450754888833,0.02977655179273099
1505233886411,4699.70703125,0.8000925110380478,46.35231565745455,0.02998084095075655
1505233886412,4699.70703125,0.8074138336638023,46.141356781108975,0.030153994959883388
1505233886413,4699.70703125,0.8198364848957371,46.94811353456996,0.03037229340738505
1505233886414,4638.671875,0.8378991835769242,49.13913542363104,0.030564399097439722
1505233886415,4638.671875,0.8426483196348069,51.4579118606697,0.030605769690439134
1505233886416,4638.671875,0.8281433065073114,53.53446513580394,0.03048150796962798
1505233886417,4638.671875,0.811442029036796,55.20564574070898,0.030202329667828744
1505233886418,4699.70703125,0.7933687347791012,56.49156007933064,0.029763076240022314
