Time [ms], Peak Frequency [Hz], Duty Cycle, Energy, WindowRMS
1505233886537,8605.95703125,0.5987480471927469,6.335076132728433,0.02362952545768521
1505233886538,8605.95703125,0.5675964422042135,6.375523801503845,0.022113765005238074
1505233886539,8605.95703125,0.5989254226144336,6.034534152397485,0.02134363119572551
1505233886540,8605.95703125,0.6108741476714372,5.446410731520463,0.021298135917992646
1505233886541,8605.95703125,0.621573023987077,4.8057757700298565,0.021961957113035432
1505233886542,8605.95703125,0.5950422613802872,4.277603127145096,0.023265716657492427
1505233886543,8605.95703125,0.6288792032649874,3.9435182997740186,0.02473011350898691
1505233886544,8605.95703125,0.6659507350180924,3.7888341027413754,0.02609011219914642
1505233886545,8605.95703125,0.7051038862628164,3.7496421191247453,0.027293616879860004
1505233886546,8605.95703125,0.7438933961507778,3.798629051445623,0.02824360492166801
1505233886547,8605.95703125,0.793956356288005,3.9713061796258557,0.02920175069667881
1505233886548,8605.95703125,0.8361972772033407,4.315973362939267,0.02987648600836596
1505233886549,8605.95703125,0.8566763083990564,4.804504304807977,0.030150019567553324
1505233886550,8605.95703125,0.8618102425290028,5.3155541791037635,0.030207844269042317
1505233886551,8605.95703125,0.8490542719233846,5.6891083841857775,0.030088393860104427
1505233886552,8605.95703125,0.8284163749099334,5.809240435808481,0.02985369452716791
1505233886553,8605.95703125,0.82401449628632,5.676296200072864,0.029777290253257566
1505233886555,8605.95703125,0.8268490806622858,5.420277182083468,0.02986042425520251
1505233886556,8605.95703125,0.8319038091592124,5.2534148733354735,0.030034289535829286
1505233886557,8605.95703125,0.8372129729679488,5.347027548384959,0.03026437398967329
1505233886558,8605.95703125,0.8091151115509005,5.742879594045742,0.030564020181109302
1505233886559,8605.95703125,0.7433598773333692,6.313343076950101,0.031305795109680304
1505233886560,8605.95703125,0.733462078546456,6.820645959242723,0.032438381594104344
1505233886561,8605.95703125,0.7401326171088931,7.035550143560466,0.034002362558325595
1505233886562,8605.95703125,0.7520234261172355,6.852926847614913,0.03572668085579368
1505233886563,8605.95703125,0.783023246239901,6.314160984720394,0.037190390827779765
1505233886564,8605.95703125,0.8088763003268746,5.568251157513484,0.03824637328733621
1505233886565,8605.95703125,0.8338910445997244,4.782857103595773,0.039029449279167586
1505233886566,8605.95703125,0.8587371111006636,4.0928046284663395,0.03962194777825351
1505233886567,8605.95703125,0.8817105246409707,3.5955561229529116,0.0399915076132416
1505233886568,8605.95703125,0.8989607450423156,3.363899043987121,0.04016461019780131
1505233886569,8605.95703125,0.8929020675867955,3.386377936798645,0.04010022224348581
1505233886570,8605.95703125,0.8658492003995691,3.615261225827843,0.03975646045971922
1505233886571,8605.95703125,0.8311554885523605,3.9905937940232947,0.0390815162175384
1505233886572,8605.95703125,0.798188206621037,4.4173580754738575,0.038202380376842725
1505233886573,8605.95703125,0.7665433477287666,4.762004694182852,0.03718618317398145
1505233886574,8605.95703125,0.7361180834821076,4.944987657710745,0.03604873447000274
1505233886575,8605.95703125,0.7088668662049324,4.980939873753556,0.03480629000259356
1505233886576,8605.95703125,0.6860071519974082,4.978112073128688,0.03360210365603811
1505233886577,8605.95703125,0.6629132670637449,5.0559139722282955,0.032249960252042645
1505233886578,8605.95703125,0.6547823212430585,5.256624664013958,0.030516832459921442
1505233886579,8605.95703125,0.6921615216970242,5.5208334329936815,0.028877771744563397
1505233886580,8605.95703125,0.736180118501333,5.748322420065251,0.027700354745788053
1505233886581,8605.95703125,0.769156305985658,5.885926697055213,0.027078313314147142
1505233886582,8605.95703125,0.7645762834067966,5.932285605966407,0.02690244187229974
1505233886584,8605.95703125,0.7696544356873014,5.930696236884096,0.027060287069261495
